order_id,customer_name,category,sub_category,city,order_date,region,sale_price,discount,profit,year,month,original_price,discount_amount
OD1245,Suresh,Fruits & Veggies,Organic Vegetables,Ooty,2015-10-17,Central,1987,0.32,397.4,2015,10,2922.058823529412,935.0588235294122
OD1246,Hussain,Snacks,Noodles,Viluppuram,2018-06-12,Central,598,0.21,47.84,2018,6,756.9620253164557,158.96202531645565
OD1247,Ganesh,Fruits & Veggies,Fresh Fruits,Kanyakumari,2015-12-06,Central,1074,0.17,193.32,2015,12,1293.9759036144578,219.97590361445782
OD1248,Komal,"Eggs, Meat & Fish",Fish,Krishnagiri,2018-12-02,Central,2038,0.21,203.8,2018,12,2579.746835443038,541.746835443038
OD1249,Amy,"Eggs, Meat & Fish",Mutton,Nagercoil,2018-11-06,Central,856,0.17,316.72,2018,11,1031.3253012048194,175.32530120481943
OD1250,Ramesh,Bakery,Cakes,Trichy,2018-06-04,Central,976,0.17,409.92,2018,6,1175.9036144578313,199.90361445783128
OD1251,Sudeep,"Eggs, Meat & Fish",Mutton,Cumbum,2015-12-16,Central,659,0.28,144.98,2015,12,915.2777777777778,256.2777777777778
OD1252,Suresh,Food Grains,Organic Staples,Karur,2016-07-18,East,1530,0.22,214.2,2016,7,1961.5384615384614,431.53846153846143
OD1253,Ravi,"Eggs, Meat & Fish",Mutton,Ramanadhapuram,2018-09-22,East,1224,0.17,97.92,2018,9,1474.698795180723,250.69879518072298
OD1254,Anu,Food Grains,Dals & Pulses,Chennai,2017-03-19,East,1650,0.34,346.5,2017,3,2500.0000000000005,850.0000000000005
OD1255,Muneer,Beverages,Health Drinks,Vellore,2017-06-28,East,1109,0.14,221.8,2017,6,1289.5348837209303,180.53488372093034
OD1256,Harish,Snacks,Chocolates,Salem,2017-09-03,East,929,0.3,325.15,2017,9,1327.1428571428573,398.14285714285734
OD1257,Kumar,"Eggs, Meat & Fish",Eggs,Tenkasi,2018-03-31,East,2074,0.3,601.46,2018,3,2962.857142857143,888.8571428571431
OD1258,Shah,Bakery,Breads & Buns,Namakkal,2018-12-08,East,1774,0.15,212.88,2018,12,2087.0588235294117,313.0588235294117
OD1259,Esther,Snacks,Cookies,Virudhunagar,2015-10-31,East,2062,0.15,144.34,2015,10,2425.8823529411766,363.8823529411766
OD1260,Aditi,Beverages,Soft Drinks,Madurai,2015-11-25,East,663,0.23,271.83,2015,11,861.038961038961,198.03896103896102
OD1261,Arutra,Fruits & Veggies,Organic Vegetables,Vellore,2017-09-03,East,2080,0.17,145.6,2017,9,2506.024096385542,426.0240963855422
OD1262,Veronica,Beverages,Soft Drinks,Tirunelveli,2018-09-15,East,622,0.24,37.32,2018,9,818.421052631579,196.42105263157896
OD1263,Hussain,Fruits & Veggies,Organic Vegetables,Bodi,2016-11-07,East,2087,0.16,166.96,2016,11,2484.5238095238096,397.52380952380963
OD1264,Peer,Snacks,Noodles,Virudhunagar,2018-06-24,East,1536,0.22,245.76,2018,6,1969.230769230769,433.23076923076906
OD1265,Mathew,Bakery,Cakes,Dharmapuri,2018-03-06,East,767,0.31,222.43,2018,3,1111.5942028985507,344.59420289855075
OD1266,Amrish,"Eggs, Meat & Fish",Fish,Tenkasi,2016-08-24,East,1888,0.2,320.96,2016,8,2360.0,472.0
OD1267,Sudeep,Bakery,Cakes,Kanyakumari,2015-10-31,East,1504,0.13,300.8,2015,10,1728.7356321839081,224.73563218390814
OD1268,Vidya,Fruits & Veggies,Fresh Fruits,Bodi,2017-12-01,East,809,0.2,137.53,2017,12,1011.25,202.25
OD1269,Akash,Bakery,Breads & Buns,Viluppuram,2015-09-29,East,728,0.26,167.44,2015,9,983.7837837837837,255.78378378378375
OD1270,Harish,Food Grains,Dals & Pulses,Ooty,2017-03-19,East,737,0.18,294.8,2017,3,898.780487804878,161.78048780487802
OD1271,Hussain,Food Grains,Rice,Ramanadhapuram,2015-10-31,East,1631,0.22,456.68,2015,10,2091.025641025641,460.0256410256411
OD1272,Peer,"Eggs, Meat & Fish",Chicken,Salem,2017-12-01,East,2036,0.22,101.8,2017,12,2610.25641025641,574.2564102564102
OD1273,Shah,Fruits & Veggies,Organic Vegetables,Dindigul,2018-05-12,East,1033,0.27,392.54,2018,5,1415.068493150685,382.0684931506851
OD1274,Yusuf,Oil & Masala,Edible Oil & Ghee,Viluppuram,2018-09-01,East,832,0.13,158.08,2018,9,956.3218390804598,124.32183908045977
OD1275,Sharon,"Eggs, Meat & Fish",Fish,Namakkal,2018-11-26,East,2397,0.27,1006.74,2018,11,3283.5616438356165,886.5616438356165
OD1276,Ganesh,Oil & Masala,Edible Oil & Ghee,Ramanadhapuram,2018-11-05,East,1659,0.14,547.47,2018,11,1929.0697674418604,270.06976744186045
OD1277,Komal,Bakery,Biscuits,Ramanadhapuram,2018-06-24,East,959,0.31,402.78,2018,6,1389.8550724637682,430.85507246376824
OD1278,Kumar,Snacks,Chocolates,Perambalur,2018-11-05,East,2348,0.24,469.6,2018,11,3089.4736842105262,741.4736842105262
OD1279,Arutra,Fruits & Veggies,Organic Fruits,Cumbum,2016-12-05,East,815,0.2,244.5,2016,12,1018.75,203.75
OD1280,Sundar,Fruits & Veggies,Fresh Fruits,Pudukottai,2016-11-01,East,2417,0.24,314.21,2016,11,3180.2631578947367,763.2631578947367
OD1281,Hafiz,Snacks,Cookies,Dharmapuri,2018-07-15,East,1628,0.21,374.44,2018,7,2060.759493670886,432.75949367088606
OD1282,Esther,Snacks,Cookies,Dharmapuri,2015-09-12,East,2083,0.16,770.71,2015,9,2479.761904761905,396.76190476190504
OD1283,Adavan,Snacks,Chocolates,Vellore,2016-12-04,East,2201,0.32,814.37,2016,12,3236.764705882353,1035.7647058823532
OD1284,Haseena,Food Grains,Organic Staples,Theni,2016-07-13,East,1203,0.27,168.42,2016,7,1647.9452054794522,444.94520547945217
OD1285,Surya,"Eggs, Meat & Fish",Fish,Dindigul,2018-06-25,East,2250,0.35,922.5,2018,6,3461.5384615384614,1211.5384615384614
OD1286,Sudha,Oil & Masala,Masalas,Coimbatore,2015-12-01,East,1098,0.17,428.22,2015,12,1322.8915662650602,224.8915662650602
OD1287,Veronica,Food Grains,Dals & Pulses,Ooty,2018-03-27,East,1717,0.22,652.46,2018,3,2201.2820512820513,484.28205128205127
OD1288,Kumar,Snacks,Noodles,Dindigul,2017-08-01,East,1368,0.16,300.96,2017,8,1628.5714285714287,260.57142857142867
OD1289,Ganesh,Oil & Masala,Masalas,Virudhunagar,2018-01-19,East,1296,0.22,336.96,2018,1,1661.5384615384614,365.53846153846143
OD1290,Kumar,Food Grains,Organic Staples,Namakkal,2017-09-06,East,525,0.31,99.75,2017,9,760.8695652173914,235.86956521739137
OD1291,Hafiz,"Eggs, Meat & Fish",Mutton,Trichy,2015-05-18,East,635,0.14,146.05,2015,5,738.3720930232558,103.37209302325584
OD1292,Esther,"Eggs, Meat & Fish",Chicken,Kanyakumari,2015-12-27,East,2097,0.24,880.74,2015,12,2759.2105263157896,662.2105263157896
OD1293,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,2017-11-14,East,1505,0.27,346.15,2017,11,2061.6438356164385,556.6438356164385
OD1294,Ridhesh,Snacks,Cookies,Viluppuram,2015-09-09,East,2057,0.17,143.99,2015,9,2478.3132530120483,421.31325301204834
OD1295,Vidya,"Eggs, Meat & Fish",Mutton,Tenkasi,2018-07-25,East,1510,0.3,90.6,2018,7,2157.1428571428573,647.1428571428573
OD1296,Jonas,Fruits & Veggies,Organic Vegetables,Vellore,2018-06-21,East,583,0.25,180.73,2018,6,777.3333333333334,194.33333333333337
OD1297,Esther,Bakery,Breads & Buns,Namakkal,2015-03-11,East,1189,0.24,237.8,2015,3,1564.4736842105262,375.47368421052624
OD1298,Verma,Fruits & Veggies,Organic Fruits,Kanyakumari,2017-12-19,East,1569,0.28,156.9,2017,12,2179.166666666667,610.166666666667
OD1299,Komal,Fruits & Veggies,Fresh Fruits,Nagercoil,2018-07-13,East,1503,0.1,180.36,2018,7,1670.0,167.0
OD1300,James,Beverages,Soft Drinks,Ramanadhapuram,2017-08-27,East,2413,0.18,1085.85,2017,8,2942.682926829268,529.6829268292681
OD1301,Adavan,Fruits & Veggies,Fresh Fruits,Virudhunagar,2015-10-31,East,861,0.16,370.23,2015,10,1025.0,164.0
OD1302,Amy,Beverages,Soft Drinks,Coimbatore,2016-01-27,East,2334,0.1,490.14,2016,1,2593.3333333333335,259.3333333333335
OD1303,Verma,Fruits & Veggies,Organic Fruits,Vellore,2017-11-14,East,2306,0.19,714.86,2017,11,2846.913580246913,540.9135802469132
OD1304,Yadav,Fruits & Veggies,Fresh Vegetables,Trichy,2018-01-19,East,2314,0.32,647.92,2018,1,3402.9411764705887,1088.9411764705887
OD1305,Akash,Fruits & Veggies,Organic Vegetables,Salem,2017-12-01,East,2432,0.34,1094.4,2017,12,3684.8484848484854,1252.8484848484854
OD1306,Aditi,Food Grains,Dals & Pulses,Tenkasi,2015-12-01,East,2172,0.29,369.24,2015,12,3059.154929577465,887.1549295774648
OD1307,Krithika,Beverages,Soft Drinks,Ramanadhapuram,2018-08-17,East,2228,0.1,111.4,2018,8,2475.5555555555557,247.55555555555566
OD1308,Sundar,Bakery,Cakes,Perambalur,2016-10-12,East,1970,0.2,374.3,2016,10,2462.5,492.5
OD1309,Krithika,Snacks,Cookies,Nagercoil,2018-07-25,East,1510,0.15,377.5,2018,7,1776.4705882352941,266.47058823529414
OD1310,Harish,Beverages,Health Drinks,Dindigul,2018-11-05,East,2250,0.22,495.0,2018,11,2884.6153846153843,634.6153846153843
OD1311,Verma,Bakery,Biscuits,Salem,2017-08-12,East,1206,0.17,373.86,2017,8,1453.012048192771,247.0120481927711
OD1312,Verma,Oil & Masala,Masalas,Cumbum,2017-03-24,East,959,0.11,143.85,2017,3,1077.5280898876404,118.52808988764036
OD1313,Komal,Fruits & Veggies,Fresh Vegetables,Madurai,2015-05-10,East,1259,0.33,302.16,2015,5,1879.1044776119404,620.1044776119404
OD1314,Aditi,Oil & Masala,Masalas,Madurai,2018-12-29,South,1299,0.31,493.62,2018,12,1882.608695652174,583.608695652174
OD1315,Anu,Beverages,Health Drinks,Bodi,2017-10-27,South,1508,0.33,316.68,2017,10,2250.7462686567164,742.7462686567164
OD1316,Anu,Snacks,Noodles,Krishnagiri,2016-09-06,South,2041,0.23,816.4,2016,9,2650.6493506493507,609.6493506493507
OD1317,Ridhesh,Beverages,Health Drinks,Madurai,2015-04-29,South,1102,0.28,297.54,2015,4,1530.5555555555557,428.55555555555566
OD1318,Roshan,Food Grains,Rice,Ramanadhapuram,2018-03-27,South,1690,0.13,135.2,2018,3,1942.528735632184,252.52873563218395
OD1319,Anu,Bakery,Biscuits,Dindigul,2018-08-06,South,752,0.21,255.68,2018,8,951.8987341772151,199.89873417721515
OD1320,Ridhesh,Beverages,Health Drinks,Tenkasi,2017-09-23,South,2393,0.32,454.67,2017,9,3519.117647058824,1126.1176470588239
OD1321,Surya,Bakery,Biscuits,Chennai,2018-12-29,South,955,0.17,429.75,2018,12,1150.6024096385543,195.60240963855426
OD1322,Willams,Oil & Masala,Edible Oil & Ghee,Tirunelveli,2018-07-10,South,1585,0.3,190.2,2018,7,2264.285714285714,679.2857142857142
OD1323,Yusuf,Oil & Masala,Edible Oil & Ghee,Karur,2016-11-08,South,526,0.23,152.54,2016,11,683.1168831168831,157.11688311688306
OD1324,Vinne,Snacks,Cookies,Pudukottai,2017-12-23,South,1158,0.34,463.2,2017,12,1754.5454545454547,596.5454545454547
OD1325,Suresh,Beverages,Health Drinks,Bodi,2017-11-03,South,1021,0.33,357.35,2017,11,1523.8805970149256,502.88059701492557
OD1326,Hussain,"Eggs, Meat & Fish",Fish,Karur,2018-12-25,South,2444,0.23,513.24,2018,12,3174.025974025974,730.0259740259739
OD1327,Kumar,Food Grains,Dals & Pulses,Coimbatore,2017-11-03,South,1656,0.23,165.6,2017,11,2150.6493506493507,494.6493506493507
OD1328,Arvind,Oil & Masala,Masalas,Madurai,2018-08-06,South,1710,0.17,376.2,2018,8,2060.240963855422,350.2409638554218
OD1329,James,Food Grains,Rice,Kanyakumari,2015-01-13,South,1497,0.12,164.67,2015,1,1701.1363636363637,204.13636363636374
OD1330,Willams,Oil & Masala,Masalas,Kanyakumari,2016-12-25,South,1013,0.24,243.12,2016,12,1332.8947368421052,319.8947368421052
OD1331,Ravi,Snacks,Noodles,Madurai,2017-12-23,South,1318,0.28,329.5,2017,12,1830.5555555555557,512.5555555555557
OD1332,Hussain,"Eggs, Meat & Fish",Chicken,Namakkal,2015-12-16,South,1655,0.35,513.05,2015,12,2546.153846153846,891.1538461538462
OD1333,Yadav,Bakery,Biscuits,Dindigul,2017-06-30,South,951,0.2,275.79,2017,6,1188.75,237.75
OD1334,Jonas,Snacks,Cookies,Tirunelveli,2017-02-02,South,723,0.32,122.91,2017,2,1063.235294117647,340.2352941176471
OD1335,Willams,Bakery,Cakes,Karur,2015-06-09,South,697,0.22,132.43,2015,6,893.5897435897435,196.58974358974353
OD1336,Rumaiza,Beverages,Health Drinks,Cumbum,2018-12-29,South,1161,0.28,301.86,2018,12,1612.5,451.5
OD1337,Kumar,Food Grains,Dals & Pulses,Namakkal,2015-12-19,South,2279,0.19,592.54,2015,12,2813.58024691358,534.5802469135801
OD1338,Muneer,Bakery,Biscuits,Tirunelveli,2015-12-23,South,1995,0.13,778.05,2015,12,2293.103448275862,298.10344827586187
OD1339,Hussain,Fruits & Veggies,Fresh Fruits,Tenkasi,2017-08-15,South,623,0.32,199.36,2017,8,916.1764705882354,293.17647058823536
OD1340,Roshan,Fruits & Veggies,Fresh Fruits,Dharmapuri,2018-08-23,South,660,0.21,59.4,2018,8,835.4430379746835,175.44303797468353
OD1341,Anu,Fruits & Veggies,Organic Vegetables,Chennai,2018-11-06,South,2152,0.26,215.2,2018,11,2908.1081081081084,756.1081081081084
OD1342,Rumaiza,Beverages,Health Drinks,Karur,2018-07-27,South,2255,0.19,473.55,2018,7,2783.9506172839506,528.9506172839506
OD1343,Akash,Food Grains,Dals & Pulses,Namakkal,2015-01-21,South,2312,0.26,485.52,2015,1,3124.324324324324,812.3243243243242
OD1344,Shree,Beverages,Health Drinks,Tenkasi,2018-10-28,South,717,0.26,301.14,2018,10,968.918918918919,251.91891891891896
OD1345,Vince,Bakery,Cakes,Dindigul,2015-08-08,South,1234,0.35,61.7,2015,8,1898.4615384615383,664.4615384615383
OD1346,Malik,Snacks,Cookies,Ooty,2018-07-27,South,2487,0.16,696.36,2018,7,2960.714285714286,473.7142857142858
OD1347,Amrish,Bakery,Biscuits,Krishnagiri,2016-01-28,South,2223,0.23,955.89,2016,1,2887.0129870129867,664.0129870129867
OD1348,Vince,Bakery,Cakes,Ooty,2015-08-29,South,1541,0.32,600.99,2015,8,2266.1764705882356,725.1764705882356
OD1349,Ridhesh,Oil & Masala,Spices,Krishnagiri,2017-01-30,West,504,0.1,55.44,2017,1,560.0,56.0
OD1350,James,Bakery,Breads & Buns,Namakkal,2018-03-19,West,1941,0.24,756.99,2018,3,2553.9473684210525,612.9473684210525
OD1351,Rumaiza,"Eggs, Meat & Fish",Mutton,Karur,2015-03-24,West,1758,0.2,158.22,2015,3,2197.5,439.5
OD1352,Verma,Bakery,Biscuits,Vellore,2018-04-23,West,698,0.31,300.14,2018,4,1011.5942028985507,313.59420289855075
OD1353,Ravi,Fruits & Veggies,Fresh Fruits,Tirunelveli,2015-12-15,West,777,0.35,209.79,2015,12,1195.3846153846152,418.38461538461524
OD1354,Arutra,Snacks,Cookies,Cumbum,2016-03-16,West,943,0.16,235.75,2016,3,1122.6190476190477,179.6190476190477
OD1355,Jonas,Oil & Masala,Spices,Madurai,2018-06-11,West,1195,0.16,298.75,2018,6,1422.6190476190477,227.6190476190477
OD1356,Roshan,"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-12-12,West,2230,0.29,802.8,2015,12,3140.845070422535,910.8450704225352
OD1357,James,Fruits & Veggies,Organic Fruits,Nagercoil,2015-12-12,West,1889,0.27,302.24,2015,12,2587.6712328767126,698.6712328767126
OD1358,Peer,Snacks,Cookies,Pudukottai,2016-03-29,West,2424,0.25,896.88,2016,3,3232.0,808.0
OD1359,Verma,"Eggs, Meat & Fish",Fish,Ramanadhapuram,2018-08-03,West,1710,0.33,307.8,2018,8,2552.2388059701493,842.2388059701493
OD1360,Shah,Food Grains,Rice,Tenkasi,2017-04-22,West,2337,0.26,210.33,2017,4,3158.1081081081084,821.1081081081084
OD1361,Alan,"Eggs, Meat & Fish",Eggs,Vellore,2018-06-17,West,1074,0.12,311.46,2018,6,1220.4545454545455,146.4545454545455
OD1362,Shah,Fruits & Veggies,Organic Vegetables,Coimbatore,2017-07-17,West,2115,0.18,803.7,2017,7,2579.2682926829266,464.2682926829266
OD1363,Sudeep,Fruits & Veggies,Organic Fruits,Virudhunagar,2018-07-27,West,541,0.13,27.05,2018,7,621.8390804597701,80.83908045977012
OD1364,Arvind,Oil & Masala,Masalas,Dindigul,2017-05-16,West,723,0.2,253.05,2017,5,903.75,180.75
OD1365,Harish,Food Grains,Atta & Flour,Dindigul,2017-11-11,West,1261,0.2,226.98,2017,11,1576.25,315.25
OD1366,Suresh,Food Grains,Atta & Flour,Madurai,2016-06-09,West,2359,0.28,518.98,2016,6,3276.388888888889,917.3888888888891
OD1367,Ravi,"Eggs, Meat & Fish",Fish,Salem,2016-11-30,West,1385,0.12,110.8,2016,11,1573.8636363636363,188.86363636363626
OD1368,Mathew,Beverages,Health Drinks,Virudhunagar,2015-10-26,West,1388,0.26,471.92,2015,10,1875.6756756756756,487.6756756756756
OD1369,Malik,Snacks,Cookies,Perambalur,2018-12-10,West,563,0.35,95.71,2018,12,866.1538461538461,303.1538461538461
OD1370,Roshan,Food Grains,Atta & Flour,Kanyakumari,2018-06-25,West,1063,0.2,95.67,2018,6,1328.75,265.75
OD1371,Shah,Food Grains,Rice,Bodi,2016-07-25,West,2331,0.12,1025.64,2016,7,2648.8636363636365,317.8636363636365
OD1372,Sabeela,Bakery,Biscuits,Namakkal,2018-03-30,West,2159,0.31,734.06,2018,3,3128.985507246377,969.985507246377
OD1373,Vidya,"Eggs, Meat & Fish",Mutton,Bodi,2017-01-10,West,1299,0.29,389.7,2017,1,1829.5774647887324,530.5774647887324
OD1374,Hussain,Food Grains,Atta & Flour,Namakkal,2017-07-17,West,1395,0.1,571.95,2017,7,1550.0,155.0
OD1375,Amrish,Oil & Masala,Masalas,Madurai,2015-06-03,West,799,0.26,263.67,2015,6,1079.7297297297298,280.7297297297298
OD1376,Suresh,Fruits & Veggies,Fresh Vegetables,Dindigul,2018-04-23,West,2033,0.15,162.64,2018,4,2391.764705882353,358.76470588235316
OD1377,Rumaiza,Oil & Masala,Edible Oil & Ghee,Dharmapuri,2015-07-25,West,500,0.11,220.0,2015,7,561.7977528089888,61.797752808988776
OD1378,Peer,Oil & Masala,Spices,Tenkasi,2017-11-10,West,722,0.27,173.28,2017,11,989.0410958904109,267.04109589041093
OD1379,Sheeba,Oil & Masala,Edible Oil & Ghee,Madurai,2018-11-01,West,2472,0.13,593.28,2018,11,2841.3793103448274,369.37931034482745
OD1380,Aditi,Bakery,Biscuits,Cumbum,2016-12-21,West,1253,0.18,488.67,2016,12,1528.0487804878048,275.04878048780483
OD1381,Vinne,"Eggs, Meat & Fish",Eggs,Tenkasi,2018-12-18,West,2474,0.27,692.72,2018,12,3389.041095890411,915.0410958904108
OD1382,Rumaiza,Beverages,Soft Drinks,Kanyakumari,2016-07-17,West,2307,0.23,115.35,2016,7,2996.103896103896,689.1038961038962
OD1383,Jonas,"Eggs, Meat & Fish",Mutton,Kanyakumari,2018-09-03,West,1686,0.21,236.04,2018,9,2134.177215189873,448.1772151898731
OD1384,Ravi,Beverages,Health Drinks,Pudukottai,2015-12-12,West,867,0.29,286.11,2015,12,1221.1267605633802,354.12676056338023
OD1385,Rumaiza,Fruits & Veggies,Organic Fruits,Perambalur,2018-06-30,West,1001,0.35,220.22,2018,6,1540.0,539.0
OD1386,Jonas,"Eggs, Meat & Fish",Eggs,Dharmapuri,2018-04-25,West,1896,0.14,701.52,2018,4,2204.6511627906975,308.6511627906975
OD1387,James,Beverages,Health Drinks,Tirunelveli,2015-11-24,West,1400,0.34,378.0,2015,11,2121.2121212121215,721.2121212121215
OD1388,Yadav,Beverages,Health Drinks,Perambalur,2016-10-23,West,555,0.11,94.35,2016,10,623.5955056179776,68.59550561797755
OD1389,Peer,"Eggs, Meat & Fish",Mutton,Pudukottai,2018-12-03,West,567,0.14,164.43,2018,12,659.3023255813954,92.3023255813954
OD1390,Arutra,Bakery,Biscuits,Coimbatore,2016-07-14,West,1764,0.35,740.88,2016,7,2713.846153846154,949.8461538461538
OD1391,Amrish,Snacks,Cookies,Virudhunagar,2015-09-26,West,2368,0.18,568.32,2015,9,2887.80487804878,519.8048780487802
OD1392,Veronica,Fruits & Veggies,Organic Fruits,Madurai,2017-01-21,West,1991,0.19,796.4,2017,1,2458.0246913580245,467.0246913580245
OD1393,Alan,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-11-05,West,1439,0.15,316.58,2017,11,1692.9411764705883,253.9411764705883
OD1394,Suresh,Snacks,Chocolates,Perambalur,2016-07-25,West,1579,0.26,663.18,2016,7,2133.7837837837837,554.7837837837837
OD1395,Krithika,Snacks,Chocolates,Chennai,2016-04-13,West,568,0.3,39.76,2016,4,811.4285714285714,243.42857142857144
OD1396,Hafiz,Food Grains,Rice,Cumbum,2017-05-05,West,924,0.35,101.64,2017,5,1421.5384615384614,497.53846153846143
OD1397,Sudeep,Bakery,Biscuits,Madurai,2016-10-23,West,668,0.24,133.6,2016,10,878.9473684210526,210.9473684210526
OD1398,Hussain,Beverages,Health Drinks,Pudukottai,2015-07-22,West,1188,0.18,154.44,2015,7,1448.780487804878,260.780487804878
OD1399,Jonas,Bakery,Breads & Buns,Karur,2017-09-02,West,2181,0.18,283.53,2017,9,2659.7560975609754,478.7560975609754
OD1400,Adavan,Fruits & Veggies,Organic Fruits,Viluppuram,2018-12-03,West,1946,0.32,252.98,2018,12,2861.764705882353,915.7647058823532
OD1401,Peer,Food Grains,Atta & Flour,Coimbatore,2015-07-22,West,1707,0.32,238.98,2015,7,2510.294117647059,803.294117647059
OD1402,Roshan,"Eggs, Meat & Fish",Eggs,Pudukottai,2017-07-07,West,1473,0.19,559.74,2017,7,1818.5185185185185,345.5185185185185
OD1403,Sheeba,Beverages,Health Drinks,Chennai,2018-10-22,West,1313,0.34,144.43,2018,10,1989.3939393939397,676.3939393939397
OD1404,James,"Eggs, Meat & Fish",Eggs,Chennai,2017-01-30,West,1671,0.19,133.68,2017,1,2062.962962962963,391.96296296296305
OD1405,Arvind,"Eggs, Meat & Fish",Eggs,Karur,2018-09-09,West,2468,0.27,518.28,2018,9,3380.821917808219,912.821917808219
OD1406,Ram,"Eggs, Meat & Fish",Fish,Salem,2015-12-08,West,1514,0.1,121.12,2015,12,1682.2222222222222,168.22222222222217
OD1407,Muneer,Snacks,Cookies,Virudhunagar,2018-12-03,West,1628,0.35,113.96,2018,12,2504.6153846153848,876.6153846153848
OD1408,Sharon,Bakery,Biscuits,Madurai,2018-03-19,West,1078,0.25,301.84,2018,3,1437.3333333333333,359.33333333333326
OD1409,Yadav,Snacks,Noodles,Perambalur,2015-12-12,West,1811,0.11,796.84,2015,12,2034.8314606741574,223.83146067415737
OD1410,Yusuf,Snacks,Noodles,Cumbum,2017-01-21,West,1371,0.23,466.14,2017,1,1780.5194805194806,409.51948051948057
OD1411,Yusuf,Beverages,Soft Drinks,Namakkal,2016-10-23,West,1603,0.11,705.32,2016,10,1801.123595505618,198.1235955056179
OD1412,Hussain,Bakery,Breads & Buns,Ooty,2018-09-04,West,2272,0.26,590.72,2018,9,3070.2702702702704,798.2702702702704
OD1413,Peer,Fruits & Veggies,Organic Vegetables,Kanyakumari,2015-12-12,West,2500,0.14,1025.0,2015,12,2906.9767441860467,406.97674418604674
OD1414,Veena,Fruits & Veggies,Fresh Fruits,Tenkasi,2015-12-06,West,2404,0.14,312.52,2015,12,2795.3488372093025,391.3488372093025
OD1415,Sheeba,Oil & Masala,Spices,Namakkal,2018-12-22,West,1426,0.17,171.12,2018,12,1718.0722891566265,292.07228915662654
OD1416,Vince,Food Grains,Rice,Dharmapuri,2015-11-18,West,520,0.14,36.4,2015,11,604.6511627906976,84.65116279069764
OD1417,Sharon,Food Grains,Organic Staples,Karur,2017-03-19,West,613,0.35,85.82,2017,3,943.0769230769231,330.0769230769231
